variant_id,narrative
V0113,Create Purchase Requisition Item (handled by resource user_059) Create Purchase Order Item (handled by resource user_059) (+15h) Receive Order Confirmation (handled by resource user_029) (+36m)
V0114,Create Purchase Order Item (handled by resource user_089) Change Price (handled by resource user_089) (+5d) Record Goods Receipt (handled by resource batch_03) (+20d)
V0115,Create Purchase Order Item (handled by resource user_064) Change Quantity (handled by resource user_064) (+5d) Delete Purchase Order Item (handled by resource user_064) (+4h)
V0116,Create Purchase Order Item (handled by resource user_038) Vendor creates invoice (+5d) Vendor creates debit memo Record Goods Receipt (handled by resource user_029) (+2d) Record Invoice Receipt (handled by resource user_019) (+11d) Cancel Invoice Receipt (handled by resource user_011) (+23h) Clear Invoice (handled by resource user_011) (+2m) Record Invoice Receipt (handled by resource user_011) (+19m) Clear Invoice (handled by resource user_002) (+50d) Rework observed: Clear Invoice was repeated (seen in 114 cases); Record Invoice Receipt was repeated (seen in 114 cases).
V0117,Create Purchase Order Item (handled by resource user_068) Change Price (handled by resource user_068) (+12d) Change Quantity (handled by resource user_068) Vendor creates invoice (+15d) Record Goods Receipt (handled by resource user_133) (+10h) Record Invoice Receipt (handled by resource user_013) (+49d) Clear Invoice (handled by resource user_002) (+23d)
V0118,Create Purchase Order Item (handled by resource user_084) Change Price (handled by resource user_071) (+49d) Change Quantity (handled by resource user_084) (+3d) Record Goods Receipt (handled by resource batch_03) (+20h) Vendor creates invoice (+10h) Record Invoice Receipt (handled by resource user_020) (+14d) Clear Invoice (handled by resource user_002) (+57d)
V0119,Create Purchase Order Item (handled by resource user_142) Vendor creates invoice (+6d) Change Price (handled by resource user_081) (+11h) Record Goods Receipt (handled by resource user_080) (+6d) Record Invoice Receipt (handled by resource user_004) (+56d) Clear Invoice (handled by resource user_002) (+22d)
V0120,Create Purchase Order Item (handled by resource user_063) Receive Order Confirmation (handled by resource user_029) (+13m) Change Quantity (handled by resource user_063) (+1d) Record Goods Receipt (handled by resource user_056) (+5d) Vendor creates invoice (+13h) Record Invoice Receipt (handled by resource user_001) (+22d) Clear Invoice (handled by resource user_002) (+59d)
V0121,Create Purchase Order Item (handled by resource user_195) Release Purchase Order (handled by resource user_195) Change Approval for Purchase Order (handled by resource user_243) (+16d) Block Purchase Order Item (handled by resource user_195) (+169d)
V0122,Create Purchase Order Item (handled by resource user_060) Receive Order Confirmation (handled by resource batch_02) (+1h)
V0123,Create Purchase Requisition Item (handled by resource batch_16) Create Purchase Order Item (handled by resource user_370) (+16h) Change Quantity (handled by resource user_428) (+19d) Vendor creates invoice (+9d) Record Goods Receipt (handled by resource user_074) (+14h) Record Invoice Receipt (handled by resource user_001) (+7d) Remove Payment Block (handled by resource user_015) (+56d) Clear Invoice (handled by resource user_002) (+5h)
V0124,Create Purchase Order Item (handled by resource user_045) Vendor creates invoice (+6d) Record Goods Receipt (handled by resource user_049) (+2d) Record Goods Receipt (handled by resource user_049) (+1m) Record Goods Receipt (handled by resource user_049) (+2m) Record Invoice Receipt (handled by resource user_001) (+18h) Clear Invoice (handled by resource user_002) (+61d) Rework observed: Record Goods Receipt was repeated (seen in 98 cases).
V0125,Create Purchase Order Item (handled by resource user_040) Vendor creates invoice (+7d) Record Goods Receipt (handled by resource user_029) (+2d) Vendor creates invoice (+10d) Record Goods Receipt (handled by resource user_029) (+19h) Record Invoice Receipt (handled by resource user_001) (+9d) Record Invoice Receipt (handled by resource user_013) (+35d) Clear Invoice (handled by resource user_002) (+7d) Rework observed: Record Goods Receipt was repeated (seen in 96 cases); Record Invoice Receipt was repeated (seen in 96 cases); Vendor creates invoice was repeated (seen in 96 cases).
V0126,Create Purchase Order Item (handled by resource user_060) Receive Order Confirmation (handled by resource user_029) (+43m) Record Goods Receipt (handled by resource user_056) (+2d) Record Goods Receipt (handled by resource user_056) (+6h) Vendor creates invoice (+1d) Record Invoice Receipt (handled by resource user_020) (+4d) Record Invoice Receipt (handled by resource user_013) (+20h) Clear Invoice (handled by resource user_002) (+71d) Rework observed: Record Goods Receipt was repeated (seen in 96 cases); Record Invoice Receipt was repeated (seen in 96 cases).
V0127,Create Purchase Requisition Item (handled by resource user_458) Create Purchase Order Item (handled by resource user_095) (+3d) Change Price (handled by resource user_095) (+12d) Vendor creates invoice (+4d) Record Goods Receipt (handled by resource user_096) (+5d) Record Invoice Receipt (handled by resource user_019) (+23d)
V0128,Create Purchase Order Item (handled by resource user_084) Change Price (handled by resource user_071) (+8d)
V0129,Create Purchase Order Item (handled by resource user_038) Vendor creates invoice (+2d) Vendor creates debit memo Record Goods Receipt (handled by resource user_029) (+2d) Record Invoice Receipt (handled by resource user_013) (+4d) Cancel Invoice Receipt (handled by resource user_013) (+69d) Clear Invoice (handled by resource user_013) (+1m) Record Invoice Receipt (handled by resource user_013) (+7m) Remove Payment Block (handled by resource batch_02) (+9h) Clear Invoice (handled by resource user_002) (+3d) Rework observed: Clear Invoice was repeated (seen in 94 cases); Record Invoice Receipt was repeated (seen in 94 cases).
V0130,Change Approval for Purchase Order (handled by resource user_603) Change Approval for Purchase Order (handled by resource user_602) (+24d) Create Purchase Order Item (handled by resource user_602) Change Approval for Purchase Order (handled by resource user_603) (+1h) Rework observed: Change Approval for Purchase Order was repeated (seen in 93 cases).
V0131,Create Purchase Order Item (handled by resource user_038) Vendor creates debit memo (+5d) Vendor creates invoice Record Goods Receipt (handled by resource user_029) (+2d) Record Invoice Receipt (handled by resource user_019) (+11d) Cancel Invoice Receipt (handled by resource user_011) (+23h) Clear Invoice (handled by resource user_011) (+2m) Record Invoice Receipt (handled by resource user_011) (+19m) Clear Invoice (handled by resource user_002) (+50d) Rework observed: Clear Invoice was repeated (seen in 92 cases); Record Invoice Receipt was repeated (seen in 92 cases).
V0132,Create Purchase Order Item (handled by resource user_040) Vendor creates debit memo (+5d) Vendor creates invoice Record Goods Receipt (handled by resource user_029) (+2d) Record Invoice Receipt (handled by resource user_001) (+25d) Cancel Invoice Receipt (handled by resource user_015) (+123d) Record Invoice Receipt (handled by resource user_015) (+5m) Remove Payment Block (handled by resource user_015) (+2m) Clear Invoice (handled by resource user_002) (+7d) Clear Invoice (handled by resource user_027) (+6d) Rework observed: Clear Invoice was repeated (seen in 92 cases); Record Invoice Receipt was repeated (seen in 92 cases).
V0133,Create Purchase Requisition Item (handled by resource user_591) Create Purchase Order Item (handled by resource user_591) (+10h) Change Price (handled by resource user_381) (+15d) Record Goods Receipt (handled by resource user_120) (+23d) Vendor creates invoice (+11d) Record Invoice Receipt (handled by resource user_235) (+2d)
V0134,Create Purchase Order Item (handled by resource user_178) Vendor creates invoice (+12h) Record Invoice Receipt (handled by resource user_019) (+52d) Change Quantity (handled by resource user_178) (+5h) Record Goods Receipt (handled by resource user_190) (+21m) Remove Payment Block (handled by resource batch_02) (+11h) Clear Invoice (handled by resource user_005) (+23d)
V0135,Create Purchase Order Item (handled by resource user_147) Vendor creates invoice (+5d) Record Goods Receipt (handled by resource user_130) (+16h) Change Quantity (handled by resource user_147) (+9d) Record Invoice Receipt (handled by resource user_013) (+31d) Clear Invoice (handled by resource user_002) (+38d)
V0136,Create Purchase Requisition Item (handled by resource user_124) Create Purchase Order Item (handled by resource user_142) (+11h) Vendor creates invoice (+8d) Record Goods Receipt (handled by resource user_080) (+3d) Record Invoice Receipt (handled by resource batch_00) (+3d) Change Price (handled by resource user_081) (+47d) Remove Payment Block (handled by resource user_006) (+38m) Clear Invoice (handled by resource user_002) (+16d)
V0137,Create Purchase Order Item (handled by resource user_040) Vendor creates invoice (+5d) Vendor creates debit memo Record Goods Receipt (handled by resource user_029) (+2d) Record Invoice Receipt (handled by resource user_001) (+25d) Cancel Invoice Receipt (handled by resource user_015) (+123d) Record Invoice Receipt (handled by resource user_015) (+5m) Remove Payment Block (handled by resource user_015) (+2m) Clear Invoice (handled by resource user_002) (+7d) Clear Invoice (handled by resource user_027) (+6d) Rework observed: Clear Invoice was repeated (seen in 90 cases); Record Invoice Receipt was repeated (seen in 90 cases).
V0138,SRM: Created (handled by resource batch_00) SRM: Complete (handled by resource batch_00) (+2h) SRM: Awaiting Approval (handled by resource batch_00) SRM: Document Completed (handled by resource batch_00) SRM: In Transfer to Execution Syst. (handled by resource batch_00) SRM: Ordered (handled by resource batch_00) Create Purchase Order Item (handled by resource user_000) SRM: Change was Transmitted (handled by resource batch_00) Vendor creates invoice (+3d) Record Goods Receipt (handled by resource user_000) (+3d) Record Invoice Receipt (handled by resource user_001) (+47d) Clear Invoice (handled by resource user_002) (+16d)
V0139,Create Purchase Order Item (handled by resource user_064) Record Goods Receipt (handled by resource user_065) (+17d) Change Quantity (handled by resource user_064) (+1d) Change Delivery Indicator (handled by resource user_064) Record Goods Receipt (handled by resource user_065) (+1h) Rework observed: Record Goods Receipt was repeated (seen in 88 cases).
